date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:39:27	692138/692138	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Sep%202020%2011:03:01%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/d251fd1.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/d251fd1.png	(from https://www.nintendoswitch.com.cn/)
13:39:29	169299/169299	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:02:57%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/b65dd5b.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/b65dd5b.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:29	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:28%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/288aefa.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/288aefa.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:29	226514/226514	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:02:52%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/9678230.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/9678230.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:31	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:29%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/367952a.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/367952a.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:31	112030/112030	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:02:40%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/288aefa.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/288aefa.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:33	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:31%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/1f5ae5a.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/1f5ae5a.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:33	137049/137049	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:02:41%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/367952a.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/367952a.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:35	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:33%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/02230bd.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/02230bd.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:37	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:35%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/6b6816b.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/6b6816b.png	(from https://www.nintendoswitch.com.cn/)
13:39:40	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:38%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/36f09a5.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/36f09a5.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:40	120910/120910	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Sep%202020%2011:02:47%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/6b6816b.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/6b6816b.png	(from https://www.nintendoswitch.com.cn/)
13:39:40	715481/715481	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:02:38%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/1f5ae5a.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/1f5ae5a.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:43	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:41%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/bea22dd.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/bea22dd.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:43	703639/703639	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:02:35%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/02230bd.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/02230bd.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:43	176766/176766	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:02:41%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/36f09a5.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/36f09a5.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:45	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:44%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/a993228.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/a993228.png	(from https://www.nintendoswitch.com.cn/)
13:39:45	178733/178733	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:02:59%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/bea22dd.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/bea22dd.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:47	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:45%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/d293198.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/d293198.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:49	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:47%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/52d0b09.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/52d0b09.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:49	118223/118223	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:03:01%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/d293198.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/d293198.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:51	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:50%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/85f5abe.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/85f5abe.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:51	156201/156201	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:02:44%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/52d0b09.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/52d0b09.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:53	51/51	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:52%20GMT	http://switch-cn.gtgres.com/home/_dynamic/img/9a268dc.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/9a268dc.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:53	128000/128000	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:02:50%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/85f5abe.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/85f5abe.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:54	170370/170370	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2011:02:53%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/9a268dc.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/9a268dc.jpg	(from https://www.nintendoswitch.com.cn/)
13:39:54	1017318/1017318	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Sep%202020%2011:02:57%20GMT	https://switch-cn.gtgres.com/home/_dynamic/img/a993228.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/_dynamic/img/a993228.png	(from https://www.nintendoswitch.com.cn/)
13:39:54	13130/13130	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Oct%202020%2019:39:55%20GMT	https://www.nintendoswitch.com.cn/policy/	C:/Users/Galindo/Documents/Archive/test/testiiii/www.nintendoswitch.com.cn/policy/index.html	(from https://www.nintendoswitch.com.cn/)
13:39:54	295/295	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Oct%202020%2019:39:55%20GMT	https://www.nintendoswitch.com.cn/policy/account.html	C:/Users/Galindo/Documents/Archive/test/testiiii/www.nintendoswitch.com.cn/policy/account.html	(from https://www.nintendoswitch.com.cn/)
13:39:54	306/306	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Oct%202020%2019:39:55%20GMT	https://www.nintendoswitch.com.cn/policy/privacy.html	C:/Users/Galindo/Documents/Archive/test/testiiii/www.nintendoswitch.com.cn/policy/privacy.html	(from https://www.nintendoswitch.com.cn/)
13:39:55	10245/10245	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2007:12:01%20GMT	http://pingjs.qq.com/tcss.ping.https.js	C:/Users/Galindo/Documents/Archive/test/testiiii/pingjs.qq.com/tcss.ping.https.js	(from https://www.nintendoswitch.com.cn/)
13:39:55	15338/15338	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Oct%202020%2019:39:55%20GMT	https://www.nintendoswitch.com.cn/support/repair.html	C:/Users/Galindo/Documents/Archive/test/testiiii/www.nintendoswitch.com.cn/support/repair.html	(from https://www.nintendoswitch.com.cn/)
13:39:56	97423/97423	---M-Z	200	added ('OK')	application/javascript	etag:%225f70473b-17c8f%22	http://vm.gtimg.cn/tencentvideo/txp/js/txplayer.js	C:/Users/Galindo/Documents/Archive/test/testiiii/vm.gtimg.cn/tencentvideo/txp/js/txplayer.js	(from https://www.nintendoswitch.com.cn/)
13:39:57	47/47	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:56%20GMT	http://switch-cn.gtgres.com/home/libs/TweenMax.min.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/libs/TweenMax.min.js	(from https://www.nintendoswitch.com.cn/)
13:39:58	62/62	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:39:58%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/pageTop.15f96a39.css	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/pageTop.15f96a39.css	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:39:59	114925/114925	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Dec%202019%2012:59:55%20GMT	https://switch-cn.gtgres.com/home/libs/TweenMax.min.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/home/libs/TweenMax.min.js	(from https://www.nintendoswitch.com.cn/)
13:40:00	34319/34319	---M-Z	200	added ('OK')	text/css	date:Wed,%2030%20Sep%202020%2010:13:38%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/pageTop.15f96a39.css	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/pageTop.15f96a39.css	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:00	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:00%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/hero-section-img-sp.8a5fe10b.gif	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/hero-section-img-sp.8a5fe10b.gif	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:01	71/71	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:00%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/hero-section-img.d34f233f.gif	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/hero-section-img.d34f233f.gif	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:01	100079/100079	---M--	200	added ('OK')	image/gif	date:Wed,%2030%20Sep%202020%2010:13:35%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/hero-section-img-sp.8a5fe10b.gif	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/hero-section-img-sp.8a5fe10b.gif	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:02	69/69	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:01%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/nintendoswitch.f7082339.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/nintendoswitch.f7082339.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:02	217794/217794	---M--	200	added ('OK')	image/gif	date:Wed,%2030%20Sep%202020%2010:13:36%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/hero-section-img.d34f233f.gif	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/hero-section-img.d34f233f.gif	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:02	3574/3574	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:37%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/nintendoswitch.f7082339.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/nintendoswitch.f7082339.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:03	64/64	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:03%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/fixed-btn.c9d05b36.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/fixed-btn.c9d05b36.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:03	191289/191289	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Oct%202020%2019:40:03%20GMT	https://www.nintendoswitch.com.cn/software/70010000033306	C:/Users/Galindo/Documents/Archive/test/testiiii/www.nintendoswitch.com.cn/software/70010000033306.html	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:03	3762/3762	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:35%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/fixed-btn.c9d05b36.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/fixed-btn.c9d05b36.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:05	68/68	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:03%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/section-ttl01.b1cccbf7.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/section-ttl01.b1cccbf7.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:05	71/71	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:05%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/section-ttl01-sp.7024d937.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/section-ttl01-sp.7024d937.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:05	46971/46971	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:39%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/section-ttl01.b1cccbf7.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/section-ttl01.b1cccbf7.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:06	28335/28335	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:39%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/section-ttl01-sp.7024d937.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/section-ttl01-sp.7024d937.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:07	72/72	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:06%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/section-text01-sp.24200009.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/section-text01-sp.24200009.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:07	11937/11937	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:38%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/section-text01-sp.24200009.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/section-text01-sp.24200009.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:08	72/72	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:07%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/btn-download-free.4573d4ce.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/btn-download-free.4573d4ce.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:08	1913/1913	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:29%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/btn-download-free.4573d4ce.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/btn-download-free.4573d4ce.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:08	72/72	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:08%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/btn-download-text.0f25e8d3.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/btn-download-text.0f25e8d3.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:08	1915/1915	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:29%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/btn-download-text.0f25e8d3.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/btn-download-text.0f25e8d3.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:09	63/63	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:08%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/dot-line.20e76522.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/dot-line.20e76522.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:09	5824/5824	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:29%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/dot-line.20e76522.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/dot-line.20e76522.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:09	66/66	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:09%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/dot-line-sp.da0b00b2.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/dot-line-sp.da0b00b2.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:09	1883/1883	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:29%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/dot-line-sp.da0b00b2.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/dot-line-sp.da0b00b2.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:10	66/66	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:09%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/message-ttl.bc1aec1a.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/message-ttl.bc1aec1a.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:10	2364/2364	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:37%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/message-ttl.bc1aec1a.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/message-ttl.bc1aec1a.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:10	69/69	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:10%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/message-ttl-sp.84d0ebc1.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/message-ttl-sp.84d0ebc1.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:11	1550/1550	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:37%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/message-ttl-sp.84d0ebc1.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/message-ttl-sp.84d0ebc1.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:11	61/61	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:10%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/flower.5ace66fb.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/flower.5ace66fb.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:11	4500/4500	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:35%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/flower.5ace66fb.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/flower.5ace66fb.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:11	64/64	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:40:11%20GMT	http://switch-cn.gtgres.com/jump-rope-challenge/flower-sp.32f01355.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/flower-sp.32f01355.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
13:40:12	2712/2712	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Sep%202020%2010:13:35%20GMT	https://switch-cn.gtgres.com/jump-rope-challenge/flower-sp.32f01355.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/jump-rope-challenge/flower-sp.32f01355.png	(from https://www.nintendoswitch.com.cn/jump-rope-challenge/)
